"id","fqdn/ip","port","severity","finding","cve","cwe"
"SWEET32","espacesurdemande.anct.gouv.fr/51.158.59.9","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","espacesurdemande.anct.gouv.fr/51.158.59.9","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","espacesurdemande.anct.gouv.fr/51.158.59.9","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=C1A414018DE0F0162EDD2F2ED0A530783783D75ADDB1BA5ABEB44B1BC55AFB53","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM-common_primes","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","RFC7919/ffdhe2048","CVE-2015-4000","CWE-310"
"LOGJAM","espacesurdemande.anct.gouv.fr/51.158.59.9","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"BEAST","espacesurdemande.anct.gouv.fr/51.158.59.9","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","espacesurdemande.anct.gouv.fr/51.158.59.9","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","espacesurdemande.anct.gouv.fr/51.158.59.9","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","espacesurdemande.anct.gouv.fr/51.158.59.9","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
